REGION;ROL;NOMBRE;COMUNA;LAT;LON
"Antofagasta";"5000-5";"LOTE A HITO CAJON SIN NUMERO COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.914897020383094";"-67.79724882957248"
"Antofagasta";"4525-1";"RUTA 27 POBLACION ALTO MIRADOR EQUIPAMINETO 2 COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.912277665215754";"-68.19102495189057"
"Antofagasta";"3545-395";"SITIO 7 MANZANA G AYLLO DE SOLOR COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.938156672592836";"-68.18320977226284"
"Antofagasta";"3516-6";"POBLACION CONDE DUQUE MANZANA G SITIO 6 SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.90954111318933";"-68.19589680149457"
"Antofagasta";"3523-3";"AVENIDA DEL INCA LOTE 2 COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.909538423090122";"-68.19792811848322"
"Antofagasta";"3545-368";"MANZANA H SITIO 8 AYLLO DE SOLOR COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.93959784799437";"-68.18534080754115"
"Antofagasta";"3545-358";"SITIO 10 MANZANA E VILLA SOLOR COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.938231105667416";"-68.18610883730692"
"Antofagasta";"3545-389";"MANZANA G SITO 1 AYLLO DE SOLOR COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.937194084032196";"-68.18373904439349"
"Antofagasta";"3545-391";"MANZANA G SITIO 3 AYLLO DE SOLOR COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.937512696923186";"-68.18356354479552"
"Antofagasta";"3545-363";"SITIO 3 MANZANA H VILLA SOLOR COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.938786047904987";"-68.18535659767765"
"Antofagasta";"NO ENROLADO";"LAGUNA LEJIA LOTE B COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-23.506523913732668";"-67.68241974293812"
"Antofagasta";"3451-35";"MANZANA B SITIO 35 POBLACION PUNTA DE DIAMANTE COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.915699839494586";"-68.19505486741961"
